"","Rhodospirillales","Burkholderiales","Clostridiales","Bacteroidales","Rhodobacterales","Run_SP154","Pasteurellales","Corynebacteriales","Pseudomonadales","JG30_KF_CM66(class)","Solibacterales","Gaiellales","Flavobacteriales","Sphingobacteriales","Kineosporiales","Sphingomonadales","Micrococcales","Lactobacillales","Blastocatellales","Selenomonadales","Erysipelotrichales","WCHB1_32(class)","Chthoniobacterales","Bacillales","Fusobacteriales","Bifidobacteriales","Thermales","Coriobacteriales","Fibrobacterales","Opitutales","Caulobacterales","NB1_n","Chloroflexales","Actinomycetales","Rhizobiales","Spirochaetales","Acidimicrobiales","Aeromonadales","Pseudonocardiales","Cytophagales","SubsectionIII","Gastranaerophilales","Desulfovibrionales","Neisseriales","Subgroup_6(class)","Campylobacterales","Synergistales","MB_A2_108(class)","Nitrospirales","Mollicutes_RF9","Micromonosporales","Caldilineales","Planctomycetales","Rickettsiales","Desulfurellales","Unknown_Order","Anaerolineales","WCHA1_57(class)","Chromatiales","Chlorobiales","Thermoanaerobacterales","OPB35_soil_group(class)","Tectomicrobia(phylum)","Victivallales","Propionibacteriales","Methanobacteriales","Bdellovibrionales","Streptosporangiales","JG30_KF_CM45","Cardiobacteriales","Xanthomonadales","Myxococcales","Desulfuromonadales","Alteromonadales","Obscuribacterales","Thermoplasmatales","Candidatus_Falkowbacteria(class)","Streptomycetales","Chloroplast(class)","Frankiales","Gitt_GS_136(class)","Bacteroidetes_vadinHA17(class)","Deinococcales","Legionellales","Cyanobacteria(phylum)","NB1_j","X35","Enterobacteriales","Subgroup_10","ML635J_21(class)","Acidobacteriales","Methylophilales","Solirubrobacterales","Oligosphaerales","SubsectionIV","KD4_96(class)","Anaeroplasmatales","Verrucomicrobiales","uncultured(class)","TK10(class)","SubsectionII","Candidatus_Nomurabacteria(class)","SC_I_84","Gemmatimonadales","Cellvibrionales","Latescibacteria(phylum)","SubsectionI","UA11(class)","Subgroup_2(class)","Lineage_IIb","Oligoflexales","Rhodocyclales","Lineage_IIc"
"X206761",0.0,0.001064872002385313,0.3366273373940451,0.5366102994420067,0.0,0.0,0.04523576266132812,4.25948800954125e-05,0.0001703795203816505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.51897601908251e-05,0.0017463900839119156,0.0,0.019806619244366788,0.0049410060910678585,0.0,0.0,0.0002555692805724751,0.00051113856114495,0.0044298675299229,0.0,0.00391872896877795,0.0,0.0,0.0,0.0,0.0,4.25948800954125e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000937087362099076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04357456233760701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206766",0.0,0.000669428057403456,0.37500522990669816,0.5490565248315967,0.0,0.0,0.00518806744487678,0.000125517760763148,0.000167357014350864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00117149910045605,0.0,0.022258482908664952,0.00213380193297352,0.0,0.0,0.000125517760763148,0.0155642023346304,0.000753106564578888,0.0,8.3678507175432e-05,0.0,0.0,0.0,0.0,0.0,0.0,8.3678507175432e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029287477511401243,0.00389105058365759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0207104305259194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3678507175432e-05,0.0,0.0,0.0
"X206768",0.0,0.004917299955297268,0.026821636119803323,0.01072865444792133,0.000447027268663388,0.0,0.6079570853822084,0.000894054537326777,0.012963790791238269,0.0,0.0,0.0,0.01609298167188199,0.012516763522574888,0.0,0.0,0.00447027268663388,0.17702279839070145,0.0,0.00312919088064372,0.00134108180599017,0.0,0.0,0.043361645060348654,0.0116227089852481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0201162270898525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00357621814930711,0.0,0.0,0.0,0.0,0.00178810907465355,0.0,0.0,0.0,0.0,0.0,0.0,0.00491729995529727,0.0,0.00447027268663388,0.0,0.0,0.00581135449262405,0.0,0.0,0.0,0.0,0.00178810907465355,0.0,0.0,0.0,0.0,0.00536432722396066,0.00312919088064372,0.0,0.0,0.0,0.0,0.0,0.0,0.00178810907465355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00849351810460438,0.0,0.0,0.0,0.00447027268663388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X224327",0.0,0.0356552024379626,0.3550282977797131,0.45707444492816673,0.0,0.0,0.009490639965171969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7070091423596e-05,0.00021767522855898998,0.0,0.001523726599912926,0.013931214627775398,0.0,0.0,8.7070091423596e-05,0.0,0.0103178058336961,0.0,8.7070091423596e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00139312146277754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114976055724859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000130605137135394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X224325",0.0,0.029841838257236658,0.30162638018501964,0.5408460161145925,0.0,0.0,0.000634139062966278,3.73022978215458e-05,0.00011190689346463741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000223813786929275,0.008691435392420175,0.0,0.02648463145329749,0.004177857356013129,0.0,0.0,0.0007087436586093708,0.000783348254252462,0.000223813786929275,0.0,0.00048492987168009485,0.0,0.0,0.0,0.0,0.0,0.000522232169501641,3.73022978215458e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0356609967173978,0.000223813786929275,0.0,0.000410325276037004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04826917338108025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X224323",0.0,0.045505106684194614,0.3784508039235514,0.48993831529982795,0.0,0.0,0.000657295985438366,0.0,5.05612296491051e-05,0.0,0.0,0.0,5.05612296491051e-05,0.00010112245929821,0.0,0.0,5.05612296491051e-05,0.00728081706947113,0.0,0.01815148144402873,0.001971887956315098,0.0,0.0,0.00025280614824552513,0.000404489837192841,0.000758418444736576,0.0,0.000252806148245525,0.0,0.0,0.0,0.0,0.0,0.000151683688947315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00171908180806957,0.0,0.0,5.05612296491051e-05,0.0,0.0,0.0,0.0,5.05612296491051e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0541005157245424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.05612296491051e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X219634",7.78331257783313e-05,0.0077054794520547976,0.8586550435865495,0.0832814445828144,0.0,0.0,0.00350249066002491,0.0,0.00272415940224159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00132316313823163,0.021092777085927775,0.0,0.002957658779576585,0.008717310087173103,0.0,0.0,0.001712328767123285,0.000933997509339975,0.000466998754669988,0.0,0.0001556662515566626,0.0,0.0,0.0,0.0,0.0,0.00116749688667497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037359900373599,0.00062266500622665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.78331257783313e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00108966376089664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X219638",0.0,0.0122773962195344,0.8046556858931505,0.0893454081322555,0.0,0.0,0.000668571081261776,0.00388986810915942,0.00030389594602808,0.0,0.0,0.0,0.00334285540630888,0.0,0.0,0.0,0.0,0.002552725946635872,0.0,0.004862335136449282,0.05117607731112869,0.0,0.0,0.00091168783808424,0.0064425940557953,0.00182337567616848,0.0,0.00680726919102899,0.0,0.0,0.0,0.0,0.0,0.000121558378411232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0102716829757491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000547012702850544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X219644",0.0,0.0,0.8685020593973557,0.07331454584868843,0.0,0.0,0.00039020160416215,4.33557337957945e-05,0.000260134402774767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000130067201387383,0.00164751788424019,0.0,0.0026446997615434628,0.051810101885974374,0.0,0.0,0.000433557337957944,0.000173422935183178,0.000260134402774767,0.0,0.0003034901365705615,0.0,0.0,0.0,0.0,0.0,8.6711467591589e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X219645",0.0,0.022880915236609504,0.5292511700468019,0.43863754550182,0.0,0.0,0.00013000520020800842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.33350667360028e-05,0.0006066909343040388,0.0,0.0005633558675680359,0.00498353267464032,0.0,0.0,0.0,0.000130005200208008,0.00182007280291212,0.0,0.0006066909343040394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000130005200208008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.33350667360028e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000130005200208008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.33350667360028e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X219652",0.0,0.00941555273685238,0.6529417504146741,0.2051419650697624,0.0,0.0,9.7570494682408e-05,0.000146355742023612,0.000390281978729632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009757049468240801,0.0,0.04707776368426186,0.00204898038833057,0.0,0.0,0.000146355742023612,4.8785247341204e-05,0.0642989559957069,0.0,0.0005366377207532439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0106351839203825,0.00439067226070836,0.0,0.000146355742023612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8785247341204e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8785247341204e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000146355742023612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00131720167821251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X219653",0.0,0.0245859213250518,0.4560559006211173,0.2948757763975156,0.0,0.0,0.0238612836438923,0.00036231884057971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029503105590062096,0.0,0.02950310559006213,0.026656314699793,0.0,0.0,0.00869565217391304,0.0212732919254658,0.00056935817805383,0.0,0.00072463768115942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0133022774327122,0.0113871635610766,0.0,0.00056935817805383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00900621118012422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0204451345755694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055175983436853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X219655",0.0,0.016139164049287266,0.8244020294757186,0.13679632761536561,0.0,0.0,0.0027059676250302043,0.0,4.83208504469679e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.83208504469679e-05,0.0009664170089393577,0.0,0.002319400821454457,0.012418458564870746,0.0,0.0,0.0001449625513409036,0.00115970041072723,0.000531529354916647,0.0,9.66417008939358e-05,0.0,0.0,4.83208504469679e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000773133607151486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001449625513409037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00125634211162116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X219657",0.0,0.0,0.689572801511027,0.01699905560802181,0.0,0.0,0.0093328148436198,0.0,0.000222209877229043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000833287039608911,0.0,0.0344980834398089,0.14210321648797247,0.0,0.0,0.000111104938614521,0.0,0.000888839508916171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000166657407921782,5.55524693072607e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000555524693072607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10466085217487955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X219670",0.00130629509828316,0.003545658123911416,0.7657377457078877,0.14120427967156007,0.0,0.0,0.000248818113958696,0.000124409056979348,0.000684249813386415,0.0,0.0,0.0,0.0,0.00018661358546902208,0.0,0.0,0.0,0.000995272455834785,0.0,0.06836277681015177,0.004416521522766854,0.0,0.0,6.22045284896741e-05,0.0,0.00385668076635979,0.0,0.000995272455834784,0.0,0.0,0.0,0.0,0.0,0.000186613585469022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000684249813386414,0.00665588454839512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000746454341876089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X219676",0.0,0.0077085719319883745,0.2906792353096648,0.1737291868557835,0.0,0.0,0.000836930666901595,4.4048982468505e-05,0.000484538807153555,0.0,0.0,0.0,0.0,4.4048982468505e-05,0.0,0.0,0.0,0.026913928288256533,0.0,0.09686371244824243,0.027002026253193527,0.0,0.0,0.0017619592987401951,0.34001409567439006,0.00273103691304731,0.0,0.0017619592987401951,0.0,0.0,0.0,0.0,0.0,0.00149766540392917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00343582063254339,0.0208792176900714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00361201656241741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X219692",0.0,0.0,0.0,0.141666666666667,0.0,0.0,0.0,0.175,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.00833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
